"month","division","line","day_type","category","count"
"2015-10-01","B DIVISION","M","1","Signals","1"
"2015-10-01","B DIVISION","M","1","Track","1"
"2015-10-01","B DIVISION","N","1","Signals","1"
"2015-10-01","B DIVISION","Q","1","Track","1"
"2015-10-01","B DIVISION","R","1","Signals","1"
"2015-11-01","A DIVISION","1","1","Persons on Trackbed/Police/Medical","1"
"2015-11-01","A DIVISION","1","1","Signals","1"
"2015-11-01","A DIVISION","1","2","Signals","1"
"2015-11-01","A DIVISION","2","1","Track","1"
"2015-11-01","A DIVISION","2","2","Signals","1"
"2015-11-01","A DIVISION","3","1","Signals","1"
"2015-11-01","A DIVISION","3","2","Persons on Trackbed/Police/Medical","1"
"2015-11-01","A DIVISION","3","2","Subway Car","1"
"2015-11-01","A DIVISION","4","1","Stations and Structure","1"
"2015-11-01","A DIVISION","4","1","Subway Car","1"
"2015-11-01","A DIVISION","4","2","Signals","1"
"2015-11-01","A DIVISION","5","1","Persons on Trackbed/Police/Medical","1"
"2015-11-01","A DIVISION","5","1","Signals","5"
"2015-11-01","A DIVISION","5","1","Track","2"
"2015-11-01","A DIVISION","6","1","Persons on Trackbed/Police/Medical","2"
"2015-11-01","A DIVISION","6","1","Signals","2"
"2015-11-01","A DIVISION","6","1","Track","1"
"2015-11-01","A DIVISION","6","2","Persons on Trackbed/Police/Medical","1"
"2015-11-01","A DIVISION","7","1","Persons on Trackbed/Police/Medical","1"
"2015-11-01","A DIVISION","7","1","Stations and Structure","1"
"2015-11-01","A DIVISION","7","1","Subway Car","1"
"2015-11-01","A DIVISION","7","1","Track","1"
"2015-11-01","B DIVISION","A","1","Persons on Trackbed/Police/Medical","1"
"2015-11-01","B DIVISION","A","1","Track","1"
"2015-11-01","B DIVISION","B","1","Other","1"
"2015-11-01","B DIVISION","B","1","Signals","2"
"2015-11-01","B DIVISION","C","1","Stations and Structure","1"
"2015-11-01","B DIVISION","D","1","Track","1"
"2015-11-01","B DIVISION","E","1","Signals","2"
"2015-11-01","B DIVISION","E","1","Stations and Structure","1"
"2015-11-01","B DIVISION","E","1","Track","1"
"2015-11-01","B DIVISION","E","2","Stations and Structure","1"
"2015-11-01","B DIVISION","F","1","Signals","1"
"2015-11-01","B DIVISION","F","1","Stations and Structure","2"
"2015-11-01","B DIVISION","F","1","Track","1"
"2015-11-01","B DIVISION","JZ","2","Persons on Trackbed/Police/Medical","1"
"2015-11-01","B DIVISION","L","1","Signals","1"
"2015-11-01","B DIVISION","L","2","Track","1"
"2015-11-01","B DIVISION","M","1","Other","1"
"2015-11-01","B DIVISION","M","1","Signals","1"
"2015-11-01","B DIVISION","M","1","Track","1"
"2015-11-01","B DIVISION","N","1","Persons on Trackbed/Police/Medical","1"
"2015-11-01","B DIVISION","N","1","Signals","3"
"2015-11-01","B DIVISION","N","1","Track","2"
"2015-11-01","B DIVISION","Q","1","Persons on Trackbed/Police/Medical","3"
"2015-11-01","B DIVISION","R","1","Persons on Trackbed/Police/Medical","1"
"2015-11-01","B DIVISION","R","1","Track","3"
"2015-12-01","A DIVISION","1","1","Persons on Trackbed/Police/Medical","2"
"2015-12-01","A DIVISION","1","1","Signals","1"
"2015-12-01","A DIVISION","2","1","Signals","2"
"2015-12-01","A DIVISION","2","1","Subway Car","1"
"2015-12-01","A DIVISION","2","1","Track","1"
"2015-12-01","A DIVISION","3","1","Other","1"
"2015-12-01","A DIVISION","3","1","Signals","1"
"2015-12-01","A DIVISION","3","2","Signals","1"
"2015-12-01","A DIVISION","3","2","Stations and Structure","1"
"2015-12-01","A DIVISION","4","1","Persons on Trackbed/Police/Medical","2"
"2015-12-01","A DIVISION","4","1","Signals","1"
"2015-12-01","A DIVISION","4","1","Subway Car","1"
"2015-12-01","A DIVISION","5","1","Other","1"
"2015-12-01","A DIVISION","5","1","Signals","1"
"2015-12-01","A DIVISION","5","1","Track","2"
"2015-12-01","A DIVISION","6","1","Persons on Trackbed/Police/Medical","2"
"2015-12-01","A DIVISION","6","1","Signals","1"
"2015-12-01","A DIVISION","6","1","Track","4"
"2015-12-01","A DIVISION","7","1","Other","1"
"2015-12-01","A DIVISION","7","1","Persons on Trackbed/Police/Medical","1"
"2015-12-01","A DIVISION","7","1","Signals","2"
"2015-12-01","A DIVISION","7","1","Subway Car","1"
"2015-12-01","A DIVISION","7","2","Signals","1"
"2015-12-01","A DIVISION","S 42nd","1","Subway Car","1"
"2015-12-01","B DIVISION","A","1","Other","1"
"2015-12-01","B DIVISION","A","1","Persons on Trackbed/Police/Medical","1"
"2015-12-01","B DIVISION","A","1","Track","2"
"2015-12-01","B DIVISION","B","1","Subway Car","1"
"2015-12-01","B DIVISION","B","1","Track","1"
"2015-12-01","B DIVISION","D","1","Persons on Trackbed/Police/Medical","1"
"2015-12-01","B DIVISION","D","1","Signals","1"
"2015-12-01","B DIVISION","D","1","Track","1"
"2015-12-01","B DIVISION","D","2","Persons on Trackbed/Police/Medical","1"
"2015-12-01","B DIVISION","E","1","Signals","1"
"2015-12-01","B DIVISION","E","1","Track","2"
"2015-12-01","B DIVISION","F","1","Persons on Trackbed/Police/Medical","1"
"2015-12-01","B DIVISION","F","1","Signals","5"
"2015-12-01","B DIVISION","F","1","Stations and Structure","1"
"2015-12-01","B DIVISION","F","1","Track","3"
"2015-12-01","B DIVISION","F","2","Track","1"
"2015-12-01","B DIVISION","G","1","Persons on Trackbed/Police/Medical","1"
"2015-12-01","B DIVISION","JZ","1","Subway Car","1"
"2015-12-01","B DIVISION","L","1","Stations and Structure","1"
"2015-12-01","B DIVISION","L","1","Track","1"
"2015-12-01","B DIVISION","L","2","Track","1"
"2015-12-01","B DIVISION","M","1","Persons on Trackbed/Police/Medical","1"
"2015-12-01","B DIVISION","M","1","Signals","2"
"2015-12-01","B DIVISION","M","1","Subway Car","1"
"2015-12-01","B DIVISION","N","1","Persons on Trackbed/Police/Medical","1"
"2015-12-01","B DIVISION","N","1","Signals","1"
"2015-12-01","B DIVISION","R","1","Other","1"
"2015-12-01","B DIVISION","R","1","Signals","3"
"2015-12-01","B DIVISION","R","1","Track","3"
"2016-01-01",,,"1","Persons on Trackbed/Police/Medical","1"
"2016-01-01","A DIVISION","1","1","Signals","1"
"2016-01-01","A DIVISION","1","2","Persons on Trackbed/Police/Medical","1"
"2016-01-01","A DIVISION","2","1","Persons on Trackbed/Police/Medical","3"
"2016-01-01","A DIVISION","2","1","Signals","2"
"2016-01-01","A DIVISION","2","1","Track","1"
"2016-01-01","A DIVISION","3","1","Persons on Trackbed/Police/Medical","1"
"2016-01-01","A DIVISION","3","1","Signals","2"
"2016-01-01","A DIVISION","3","1","Track","1"
"2016-01-01","A DIVISION","3","2","Persons on Trackbed/Police/Medical","1"
"2016-01-01","A DIVISION","4","1","Persons on Trackbed/Police/Medical","1"
"2016-01-01","A DIVISION","4","1","Signals","4"
"2016-01-01","A DIVISION","4","1","Subway Car","1"
"2016-01-01","A DIVISION","4","1","Track","1"
"2016-01-01","A DIVISION","4","2","Other","1"
"2016-01-01","A DIVISION","5","1","Persons on Trackbed/Police/Medical","2"
"2016-01-01","A DIVISION","5","1","Stations and Structure","1"
"2016-01-01","A DIVISION","5","1","Track","2"
"2016-01-01","A DIVISION","6","1","Other","2"
"2016-01-01","A DIVISION","6","1","Persons on Trackbed/Police/Medical","1"
"2016-01-01","A DIVISION","6","1","Subway Car","2"
"2016-01-01","A DIVISION","7","1","Persons on Trackbed/Police/Medical","1"
"2016-01-01","A DIVISION","7","1","Track","2"
"2016-01-01","A DIVISION","7","2","Other","1"
"2016-01-01","B DIVISION","A","1","Signals","1"
"2016-01-01","B DIVISION","A","1","Track","3"
"2016-01-01","B DIVISION","A","2","Signals","2"
"2016-01-01","B DIVISION","B","1","Other","1"
"2016-01-01","B DIVISION","B","1","Track","2"
"2016-01-01","B DIVISION","C","1","Persons on Trackbed/Police/Medical","2"
"2016-01-01","B DIVISION","C","2","Persons on Trackbed/Police/Medical","2"
"2016-01-01","B DIVISION","D","1","Other","1"
"2016-01-01","B DIVISION","E","1","Persons on Trackbed/Police/Medical","1"
"2016-01-01","B DIVISION","E","1","Signals","1"
"2016-01-01","B DIVISION","E","1","Track","1"
"2016-01-01","B DIVISION","E","2","Track","1"
"2016-01-01","B DIVISION","F","1","Track","2"
"2016-01-01","B DIVISION","F","2","Signals","1"
"2016-01-01","B DIVISION","L","1","Signals","1"
"2016-01-01","B DIVISION","L","1","Track","1"
"2016-01-01","B DIVISION","L","2","Other","1"
"2016-01-01","B DIVISION","L","2","Persons on Trackbed/Police/Medical","1"
"2016-01-01","B DIVISION","L","2","Stations and Structure","1"
"2016-01-01","B DIVISION","M","1","Signals","1"
"2016-01-01","B DIVISION","M","1","Track","1"
"2016-01-01","B DIVISION","N","1","Subway Car","1"
"2016-01-01","B DIVISION","N","1","Track","3"
"2016-01-01","B DIVISION","N","2","Other","1"
"2016-01-01","B DIVISION","Q","1","Other","1"
"2016-01-01","B DIVISION","Q","1","Signals","2"
"2016-01-01","B DIVISION","Q","1","Track","2"
"2016-01-01","B DIVISION","R","1","Persons on Trackbed/Police/Medical","2"
"2016-01-01","B DIVISION","R","1","Subway Car","2"
"2016-01-01","B DIVISION","R","1","Track","1"
"2016-01-01","B DIVISION","R","2","Other","1"
"2016-01-01","B DIVISION","R","2","Track","1"
"2016-02-01","A DIVISION","1","1","Persons on Trackbed/Police/Medical","1"
"2016-02-01","A DIVISION","1","1","Subway Car","1"
"2016-02-01","A DIVISION","2","1","Track","2"
"2016-02-01","A DIVISION","3","1","Track","2"
"2016-02-01","A DIVISION","4","1","Other","1"
"2016-02-01","A DIVISION","4","1","Persons on Trackbed/Police/Medical","1"
"2016-02-01","A DIVISION","4","1","Signals","2"
"2016-02-01","A DIVISION","4","1","Track","1"
"2016-02-01","A DIVISION","4","2","Signals","1"
"2016-02-01","A DIVISION","5","1","Other","1"
"2016-02-01","A DIVISION","5","1","Persons on Trackbed/Police/Medical","5"
"2016-02-01","A DIVISION","5","1","Signals","1"
"2016-02-01","A DIVISION","5","1","Track","1"
"2016-02-01","A DIVISION","6","1","Other","1"
"2016-02-01","A DIVISION","6","1","Persons on Trackbed/Police/Medical","1"
"2016-02-01","A DIVISION","6","1","Stations and Structure","1"
"2016-02-01","A DIVISION","6","1","Track","3"
"2016-02-01","A DIVISION","6","2","Persons on Trackbed/Police/Medical","1"
"2016-02-01","A DIVISION","7","1","Other","1"
"2016-02-01","A DIVISION","7","1","Persons on Trackbed/Police/Medical","1"
"2016-02-01","A DIVISION","7","1","Signals","2"
"2016-02-01","A DIVISION","7","1","Subway Car","5"
"2016-02-01","A DIVISION","7","1","Track","1"
"2016-02-01","B DIVISION","A","1","Other","1"
"2016-02-01","B DIVISION","A","1","Signals","1"
"2016-02-01","B DIVISION","A","1","Subway Car","1"
"2016-02-01","B DIVISION","A","1","Track","1"
"2016-02-01","B DIVISION","B","1","Persons on Trackbed/Police/Medical","1"
"2016-02-01","B DIVISION","B","1","Track","1"
"2016-02-01","B DIVISION","D","1","Track","1"
"2016-02-01","B DIVISION","E","1","Other","1"
"2016-02-01","B DIVISION","E","1","Persons on Trackbed/Police/Medical","1"
"2016-02-01","B DIVISION","E","1","Track","3"
"2016-02-01","B DIVISION","F","1","Persons on Trackbed/Police/Medical","1"
"2016-02-01","B DIVISION","F","1","Subway Car","1"
"2016-02-01","B DIVISION","F","1","Track","1"
"2016-02-01","B DIVISION","L","1","Signals","1"
"2016-02-01","B DIVISION","M","1","Signals","1"
"2016-02-01","B DIVISION","M","1","Track","1"
"2016-02-01","B DIVISION","N","1","Persons on Trackbed/Police/Medical","1"
"2016-02-01","B DIVISION","N","1","Signals","1"
"2016-02-01","B DIVISION","Q","1","Signals","2"
"2016-02-01","B DIVISION","Q","1","Track","2"
"2016-02-01","B DIVISION","R","1","Signals","1"
"2016-03-01","A DIVISION","1","1","Persons on Trackbed/Police/Medical","3"
"2016-03-01","A DIVISION","1","1","Signals","2"
"2016-03-01","A DIVISION","1","1","Track","3"
"2016-03-01","A DIVISION","2","1","Persons on Trackbed/Police/Medical","3"
"2016-03-01","A DIVISION","2","1","Signals","1"
"2016-03-01","A DIVISION","2","1","Subway Car","1"
"2016-03-01","A DIVISION","3","1","Other","2"
"2016-03-01","A DIVISION","3","1","Signals","1"
"2016-03-01","A DIVISION","3","1","Track","1"
"2016-03-01","A DIVISION","4","1","Other","2"
"2016-03-01","A DIVISION","4","1","Persons on Trackbed/Police/Medical","3"
"2016-03-01","A DIVISION","4","1","Signals","1"
"2016-03-01","A DIVISION","4","2","Persons on Trackbed/Police/Medical","1"
"2016-03-01","A DIVISION","5","1","Signals","6"
"2016-03-01","A DIVISION","6","1","Other","1"
"2016-03-01","A DIVISION","6","1","Persons on Trackbed/Police/Medical","1"
"2016-03-01","A DIVISION","7","1","Signals","3"
"2016-03-01","A DIVISION","7","1","Track","3"
"2016-03-01","B DIVISION","A","1","Signals","2"
"2016-03-01","B DIVISION","B","1","Track","1"
"2016-03-01","B DIVISION","C","1","Track","1"
"2016-03-01","B DIVISION","D","1","Signals","1"
"2016-03-01","B DIVISION","D","1","Subway Car","1"
"2016-03-01","B DIVISION","D","1","Track","2"
"2016-03-01","B DIVISION","E","1","Track","1"
"2016-03-01","B DIVISION","F","1","Other","1"
"2016-03-01","B DIVISION","F","1","Persons on Trackbed/Police/Medical","1"
"2016-03-01","B DIVISION","F","1","Signals","2"
"2016-03-01","B DIVISION","F","1","Track","1"
"2016-03-01","B DIVISION","L","1","Signals","2"
"2016-03-01","B DIVISION","L","1","Track","1"
"2016-03-01","B DIVISION","M","1","Signals","1"
"2016-03-01","B DIVISION","M","1","Track","1"
"2016-03-01","B DIVISION","N","1","Signals","1"
"2016-03-01","B DIVISION","Q","1","Signals","2"
"2016-03-01","B DIVISION","Q","1","Stations and Structure","1"
"2016-03-01","B DIVISION","Q","1","Track","2"
"2016-03-01","B DIVISION","R","1","Persons on Trackbed/Police/Medical","2"
"2016-03-01","B DIVISION","R","2","Signals","1"
"2016-04-01","A DIVISION","1","1","Other","1"
"2016-04-01","A DIVISION","1","1","Persons on Trackbed/Police/Medical","2"
"2016-04-01","A DIVISION","1","1","Signals","2"
"2016-04-01","A DIVISION","1","2","Track","1"
"2016-04-01","A DIVISION","2","1","Other","2"
"2016-04-01","A DIVISION","2","1","Persons on Trackbed/Police/Medical","3"
"2016-04-01","A DIVISION","2","1","Signals","3"
"2016-04-01","A DIVISION","2","2","Persons on Trackbed/Police/Medical","1"
"2016-04-01","A DIVISION","3","1","Persons on Trackbed/Police/Medical","2"
"2016-04-01","A DIVISION","4","1","Persons on Trackbed/Police/Medical","2"
"2016-04-01","A DIVISION","4","1","Track","3"
"2016-04-01","A DIVISION","4","2","Persons on Trackbed/Police/Medical","1"
"2016-04-01","A DIVISION","5","1","Other","2"
"2016-04-01","A DIVISION","5","1","Signals","2"
"2016-04-01","A DIVISION","5","2","Persons on Trackbed/Police/Medical","1"
"2016-04-01","A DIVISION","6","1","Persons on Trackbed/Police/Medical","2"
"2016-04-01","A DIVISION","6","1","Signals","3"
"2016-04-01","A DIVISION","6","1","Subway Car","1"
"2016-04-01","A DIVISION","6","1","Track","1"
"2016-04-01","A DIVISION","6","2","Persons on Trackbed/Police/Medical","1"
"2016-04-01","A DIVISION","7","1","Signals","2"
"2016-04-01","A DIVISION","7","1","Subway Car","1"
"2016-04-01","A DIVISION","7","1","Track","3"
"2016-04-01","B DIVISION","A","1","Signals","1"
"2016-04-01","B DIVISION","A","1","Track","3"
"2016-04-01","B DIVISION","A","2","Subway Car","1"
"2016-04-01","B DIVISION","B","1","Persons on Trackbed/Police/Medical","1"
"2016-04-01","B DIVISION","B","1","Track","1"
"2016-04-01","B DIVISION","C","1","Signals","1"
"2016-04-01","B DIVISION","C","1","Subway Car","1"
"2016-04-01","B DIVISION","C","1","Track","1"
"2016-04-01","B DIVISION","D","1","Persons on Trackbed/Police/Medical","1"
"2016-04-01","B DIVISION","D","1","Signals","1"
"2016-04-01","B DIVISION","D","1","Track","1"
"2016-04-01","B DIVISION","E","1","Persons on Trackbed/Police/Medical","2"
"2016-04-01","B DIVISION","E","1","Signals","4"
"2016-04-01","B DIVISION","E","1","Track","1"
"2016-04-01","B DIVISION","F","1","Persons on Trackbed/Police/Medical","1"
"2016-04-01","B DIVISION","F","1","Signals","1"
"2016-04-01","B DIVISION","F","1","Stations and Structure","1"
"2016-04-01","B DIVISION","F","1","Track","1"
"2016-04-01","B DIVISION","L","1","Persons on Trackbed/Police/Medical","1"
"2016-04-01","B DIVISION","L","2","Signals","1"
"2016-04-01","B DIVISION","M","1","Subway Car","2"
"2016-04-01","B DIVISION","M","1","Track","1"
"2016-04-01","B DIVISION","Q","1","Persons on Trackbed/Police/Medical","1"
"2016-04-01","B DIVISION","Q","1","Track","1"
"2016-04-01","B DIVISION","R","1","Stations and Structure","1"
"2016-04-01","B DIVISION","R","2","Track","1"
"2016-05-01","A DIVISION","1","1","Track","1"
"2016-05-01","A DIVISION","1","2","Persons on Trackbed/Police/Medical","1"
"2016-05-01","A DIVISION","2","1","Persons on Trackbed/Police/Medical","1"
"2016-05-01","A DIVISION","2","1","Signals","1"
"2016-05-01","A DIVISION","2","1","Track","2"
"2016-05-01","A DIVISION","2","2","Persons on Trackbed/Police/Medical","1"
"2016-05-01","A DIVISION","3","1","Signals","1"
"2016-05-01","A DIVISION","3","1","Track","2"
"2016-05-01","A DIVISION","3","2","Signals","1"
"2016-05-01","A DIVISION","3","2","Subway Car","1"
"2016-05-01","A DIVISION","4","1","Persons on Trackbed/Police/Medical","1"
"2016-05-01","A DIVISION","4","1","Signals","3"
"2016-05-01","A DIVISION","4","1","Subway Car","1"
"2016-05-01","A DIVISION","4","1","Track","1"
"2016-05-01","A DIVISION","5","1","Persons on Trackbed/Police/Medical","2"
"2016-05-01","A DIVISION","5","1","Signals","2"
"2016-05-01","A DIVISION","5","1","Track","1"
"2016-05-01","A DIVISION","6","1","Persons on Trackbed/Police/Medical","2"
"2016-05-01","A DIVISION","6","1","Signals","1"
"2016-05-01","A DIVISION","6","1","Subway Car","1"
"2016-05-01","A DIVISION","6","1","Track","3"
"2016-05-01","A DIVISION","7","1","Other","1"
"2016-05-01","A DIVISION","7","1","Persons on Trackbed/Police/Medical","1"
"2016-05-01","A DIVISION","7","1","Signals","4"
"2016-05-01","A DIVISION","7","1","Subway Car","1"
"2016-05-01","B DIVISION","A","1","Track","1"
"2016-05-01","B DIVISION","A","2","Persons on Trackbed/Police/Medical","1"
"2016-05-01","B DIVISION","C","1","Track","1"
"2016-05-01","B DIVISION","C","2","Track","1"
"2016-05-01","B DIVISION","D","1","Signals","1"
"2016-05-01","B DIVISION","D","1","Track","1"
"2016-05-01","B DIVISION","D","2","Track","1"
"2016-05-01","B DIVISION","E","1","Signals","1"
"2016-05-01","B DIVISION","E","1","Track","2"
"2016-05-01","B DIVISION","F","1","Persons on Trackbed/Police/Medical","1"
"2016-05-01","B DIVISION","F","1","Signals","1"
"2016-05-01","B DIVISION","F","1","Track","1"
"2016-05-01","B DIVISION","G","1","Signals","1"
"2016-05-01","B DIVISION","JZ","1","Signals","1"
"2016-05-01","B DIVISION","JZ","2","Subway Car","1"
"2016-05-01","B DIVISION","M","1","Signals","1"
"2016-05-01","B DIVISION","N","1","Other","1"
"2016-05-01","B DIVISION","N","1","Subway Car","1"
"2016-05-01","B DIVISION","N","1","Track","2"
"2016-05-01","B DIVISION","Q","1","Persons on Trackbed/Police/Medical","1"
"2016-05-01","B DIVISION","Q","1","Track","1"
"2016-05-01","B DIVISION","R","1","Persons on Trackbed/Police/Medical","1"
"2016-05-01","B DIVISION","R","1","Signals","1"
"2016-05-01","B DIVISION","R","1","Subway Car","1"
"2016-05-01","B DIVISION","R","1","Track","2"
"2016-05-01","B DIVISION","R","2","Signals","1"
"2016-06-01","A DIVISION","1","1","Persons on Trackbed/Police/Medical","3"
"2016-06-01","A DIVISION","1","1","Signals","2"
"2016-06-01","A DIVISION","1","1","Stations and Structure","1"
